"id","mjd","mag","magerr","limiting_mag","filter","instrument_name","flux","fluxerr"
198515476,58969.348892,,,19.59,atlaso,ATLAS,,52.96634438916573
198515477,58969.363475,,,19.57,atlaso,ATLAS,,53.951062251512674
198515478,58969.376006,,,19.55,atlaso,ATLAS,,54.95408738576237
198515479,58969.384648,,,19.45,atlaso,ATLAS,,60.255958607435744
198515480,58970.403667,,,19.1,atlaso,ATLAS,,83.17637711026691
198515481,58970.406895,,,19.13,atlaso,ATLAS,,80.90958991783822
198515482,58970.426376,,,19.07,atlaso,ATLAS,,85.50667128846823
198515483,58970.44274,,,19.02,atlaso,ATLAS,,89.53647655495932
198515484,58975.330316,,,18.54,atlaso,ATLAS,,139.3156802945302
198515485,58975.339178,,,18.61,atlaso,ATLAS,,130.61708881318404
198515486,58975.354101,,,18.66,atlaso,ATLAS,,124.7383514242942
198515487,58975.361891,,,18.61,atlaso,ATLAS,,130.61708881318404
198515488,58975.368277,,,18.58,atlaso,ATLAS,,134.2764961137864
198515489,58975.404043,,,18.51,atlaso,ATLAS,,143.21878992735395
198515490,58976.398743,,,18.58,atlaso,ATLAS,,134.2764961137864
198515491,58976.402426,,,18.56,atlaso,ATLAS,,136.77288255958496
198515492,58976.40981,,,18.53,atlaso,ATLAS,,140.60475241299113
198515493,58976.421854,,,18.42,atlaso,ATLAS,,155.59656316050703
198515494,58977.391176,,,19.07,atlaso,ATLAS,,85.50667128846823
198515495,58977.394403,,,19.04,atlaso,ATLAS,,87.90225168308842
198515496,58977.400395,,,19.04,atlaso,ATLAS,,87.90225168308842
198515497,58977.416091,,,18.97,atlaso,ATLAS,,93.75620069258802
198515498,58979.375155,,,19.27,atlaso,ATLAS,,71.12135136533284
198515499,58979.377929,,,19.27,atlaso,ATLAS,,71.12135136533284
198515500,58979.389425,,,19.25,atlaso,ATLAS,,72.44359600749891
198515501,58979.398633,,,19.16,atlaso,ATLAS,,78.70457896950977
198515502,58980.325786,,,19.74,atlaso,ATLAS,,46.13175745603795
198515503,58980.335958,,,19.37,atlaso,ATLAS,,64.86344335482372
198515504,58980.339181,,,19.31,atlaso,ATLAS,,68.54882264526617
198515505,58980.344314,,,18.75,atlaso,ATLAS,,114.81536214968817
198515506,58981.336755,,,19.65,atlaso,ATLAS,,50.11872336272725
198515507,58981.357023,,,19.72,atlaso,ATLAS,,46.98941086052154
