"id","mjd","mag","magerr","limiting_mag","filter","instrument_name","flux","fluxerr"
617974047,58436.11685189977,18.170499909739625,0.22669899463653562,18.12376171352104,ztfr,ZTF,195.79429626464875,40.88135766703282
617974048,58436.14387729997,18.466499646116773,0.12446899712085724,19.070732459360844,ztfg,ZTF,149.07339477539097,17.08980124617662
617974049,58436.15282410011,18.507799594459577,0.1586569994688034,18.848537291993097,ztfg,ZTF,143.50933837890605,20.970803886955807
617974050,58436.172025499865,18.483204362458032,0.11793238669633864,19.146007432026103,ztfg,ZTF,146.79736328125028,15.945091760428086
201116643,58436.256774,18.412,0.079,19.35,atlasc,ATLAS,156.74727518004374,11.405196478625339
201116644,58436.260682,18.221,0.069,19.34,atlasc,ATLAS,186.89599716514888,11.87749266155133
201116645,58436.26541,18.416,0.092,19.33,atlasc,ATLAS,156.17085932653723,13.233158289349056
201116646,58436.272411,18.377,0.093,19.32,atlasc,ATLAS,161.88253626421067,13.866237311231071
201116647,58436.27517,18.434,0.091,19.26,atlasc,ATLAS,153.60310683850238,12.87410575519823
201116648,58436.278829,18.333,0.075,19.3,atlasc,ATLAS,168.5776517828978,11.644931640217248
201116649,58436.280203,18.317,0.098,19.3,atlasc,ATLAS,171.0802987599327,15.441936268679882
201116650,58436.289597,18.447,0.094,19.25,atlasc,ATLAS,151.77491558612493,13.140247145275941
201116651,58438.259894,,,16.39,atlaso,ATLAS,,1009.2528860766834
201116652,58438.267373,,,16.79,atlaso,ATLAS,,698.2324040771712
201116653,58438.278127,,,14.05,atlaso,ATLAS,,8709.635899560797
201116654,58442.243122,18.353,0.19,18.52,atlaso,ATLAS,165.5007628769986,28.96204880045868
201116655,58442.250583,18.246,0.178,18.41,atlaso,ATLAS,182.64172487743542,29.94302564997899
201116656,58442.256629,17.87,0.117,18.38,atlaso,ATLAS,258.22601906345903,27.826689483155963
201116657,58442.258009,,,18.45,atlaso,ATLAS,,151.3561248436207
201116658,58442.263624,17.967,0.137,18.4,atlaso,ATLAS,236.15655239177184,29.79862653182884
201116659,58442.265014,18.277,0.166,18.44,atlaso,ATLAS,177.50067135006512,27.138370549847128
