name,visual_obs_date,name_epoch,vlass_obs_date,epoch,flux,rms,days_diff,type,redshift,detection_type,luminosity_cgs,model_luminosity_cgs,time_years
ZTF21aalxpnl,59254.789,ZTF21aalxpnl_VLASS2.2,59504.0,VLASS2.2,0.332,0.113,249.2109999999957,SN Ia,0.08175,upper_limit,5.865117381261719e+28,8.216705808464364e+27,0.6827698630136868
ZTF21aalxurs,59262.769,ZTF21aalxurs_VLASS3.1,59984.0,VLASS3.1,0.308,0.118,721.2309999999998,SN Ia,0.07935,upper_limit,5.109611960807131e+28,5.614514619669973e+27,1.9759753424657527
ZTF21aalydkl,59268.889,ZTF21aalydkl_VLASS2.2,59513.0,VLASS2.2,0.326,0.14,244.11099999999715,SN Ia,0.056,upper_limit,2.6077352562698462e+28,8.212365429200897e+27,0.6687972602739648
ZTF21aalyvyw,59268.889,ZTF21aalyvyw_VLASS3.1,60012.0,VLASS3.1,0.266,0.088,743.1109999999971,SN Ia,0.06212,upper_limit,2.640883609871974e+28,5.51651788054505e+27,2.0359205479451976
ZTF21aamcpte,59265.649,ZTF21aamcpte_VLASS2.2,59540.0,VLASS2.2,0.303,0.105,274.3510000000024,SN Ia,0.038,upper_limit,1.0876751261397838e+28,8.169245696306074e+27,0.7516465753424723
ZTF21aamesud,59256.859,ZTF21aamesud_VLASS3.1,60004.0,VLASS3.1,0.371,0.118,747.140999999996,SN Ia,0.0368,upper_limit,1.2468178512649901e+28,5.498849349543531e+27,2.0469616438356053
ZTF21aamfcji,59268.699,ZTF21aamfcji_VLASS3.1,59981.0,VLASS3.1,0.342,0.097,712.3009999999995,SN Ia,0.04610,upper_limit,1.8280371927059296e+28,5.657037179795754e+27,1.9515095890410945
ZTF21aamgcrv,59268.889,ZTF21aamgcrv_VLASS2.2,59513.0,VLASS2.2,0.335,0.133,244.11099999999715,SN Ia,0.03341,upper_limit,9.233971917835782e+27,8.212365429200897e+27,0.6687972602739648
ZTF21aamgrtx,59264.799,ZTF21aamgrtx_VLASS2.2,59558.0,VLASS2.2,0.216,0.112,293.20100000000093,SN Ia,0.0444,upper_limit,1.0683613268507485e+28,8.093601619214424e+27,0.8032904109589066
ZTF21aamgrxm,59257.799,ZTF21aamgrxm_VLASS2.2,59519.0,VLASS2.2,0.544,0.149,261.20100000000093,SN Ia-pec,0.0401,upper_limit,2.1812058745439142e+28,8.202162353264563e+27,0.7156191780821943
ZTF21aamiukc,59264.589,ZTF21aamiukc_VLASS2.2,59562.0,VLASS2.2,0.412,0.145,297.41100000000006,SN Ia,0.078,upper_limit,6.592178903743098e+28,8.074070271092302e+27,0.8148246575342467
ZTF21aamjgfp,59270.669,ZTF21aamjgfp_VLASS3.1,60100.0,VLASS3.1,0.34,0.144,829.3309999999983,SN Ia,0.06558,upper_limit,3.7802747121844948e+28,5.14551075000231e+27,2.2721397260273926
ZTF21aamkxbl,59264.819,ZTF21aamkxbl_VLASS2.2,59511.0,VLASS2.2,0.458,0.167,246.18099999999689,SN Ia,0.05715,upper_limit,3.8218369159172708e+28,8.214840406682412e+27,0.6744684931506764
ZTF21aamttit,59266.749,ZTF21aamttit_VLASS2.2,59549.0,VLASS2.2,0.211,0.093,282.25099999999657,SN Ia,0.04057,upper_limit,8.665552842783265e+27,8.140774157094334e+27,0.7732904109588947
ZTF21aamuniy,59265.819,ZTF21aamuniy_VLASS2.2,59504.0,VLASS2.2,0.412,0.134,238.18099999999689,SN Ia,0.08,upper_limit,6.953533236179434e+28,8.202079566140365e+27,0.6525506849314984
ZTF21aamwyql,59266.859,ZTF21aamwyql_VLASS2.2,59494.0,VLASS2.2,0.388,0.151,227.140999999996,SN Ia,0.056,upper_limit,3.103684906235278e+28,8.164358664848318e+27,0.6223041095890302
ZTF21aamwzfi,59265.829,ZTF21aamwzfi_VLASS3.1,59986.0,VLASS3.1,0.336,0.134,720.1710000000021,SN Ia,0.1,upper_limit,9.102061307606798e+28,5.619518236556894e+27,1.9730712328767182
ZTF21aamxduf,59266.819,ZTF21aamxduf_VLASS2.2,59491.0,VLASS2.2,0.317,0.119,224.18099999999689,SN Ia,0.1,upper_limit,8.587361412236176e+28,8.148587258604738e+27,0.6141945205479367
ZTF21aanortq,59283.529,ZTF21aanortq_VLASS2.2,59538.0,VLASS2.2,0.25,0.101,254.47099999999773,SN Ia-pec,0.04,upper_limit,9.972550803529882e+27,8.211235767874794e+27,0.697180821917802
ZTF21aanrvcq,59281.759,ZTF21aanrvcq_VLASS2.2,59519.0,VLASS2.2,0.44,0.165,237.2410000000018,SN Ia-91T,0.068,upper_limit,5.277551554086273e+28,8.199833026856145e+27,0.6499753424657584
ZTF21aanswls,59272.909,ZTF21aanswls_VLASS3.1,60031.0,VLASS3.1,0.575,0.159,758.0910000000003,SN Ia,0.025,upper_limit,8.765497554397801e+27,5.432362962007025e+27,2.0769616438356175
ZTF21aantxma,59281.659,ZTF21aantxma_VLASS3.1,60003.0,VLASS3.1,0.33,0.105,721.3410000000003,SN Ia,0.07023,upper_limit,4.235087980428616e+28,5.613996052631042e+27,1.9762767123287681
ZTF21aanuyro,59281.689,ZTF21aanuyro_VLASS3.1,59986.0,VLASS3.1,0.219,0.12,704.3110000000015,SN Ia,0.07,upper_limit,2.791291722082583e+28,5.694412348818873e+27,1.9296191780821959
ZTF21aanwbhk,59281.669,ZTF21aanwbhk_VLASS3.1,60009.0,VLASS3.1,0.248,0.129,727.3309999999983,SN Ia,0.08,upper_limit,4.185621947991505e+28,5.586450977729098e+27,1.992687671232872
ZTF21aanwfjk,59272.889,ZTF21aanwfjk_VLASS3.1,59968.0,VLASS3.1,0.403,0.176,695.1109999999971,SN Ia,0.06507,upper_limit,4.408185500657409e+28,5.738262371492748e+27,1.9044136986301292
ZTF21aanxiax,59280.549,ZTF21aanxiax_VLASS2.2,59628.0,VLASS2.2,0.314,0.13,347.45100000000093,SN Ia,0.1,upper_limit,8.506093007703971e+28,7.782788228308377e+27,0.9519205479452081
ZTF21aanyfqu,59280.619,ZTF21aanyfqu_VLASS2.2,59504.0,VLASS2.2,0.23,0.1,223.3810000000012,SN Ia,0.06715,upper_limit,2.687011338761556e+28,8.14351118077361e+27,0.6120027397260307
ZTF21aanyyde,59280.629,ZTF21aanyyde_VLASS2.2,59625.0,VLASS2.2,0.315,0.14,344.3709999999992,SN Ia,0.06,upper_limit,2.908893130206688e+28,7.802148931155842e+27,0.9434821917808197
ZTF21aaobcrz,59281.769,ZTF21aaobcrz_VLASS3.1,60058.0,VLASS3.1,0.276,0.128,776.2309999999998,SN Ia,0.06,upper_limit,2.548744456943004e+28,5.373292794734868e+27,2.126660273972602
ZTF21aaocibg,59282.639,ZTF21aaocibg_VLASS3.1,59981.0,VLASS3.1,0.211,0.105,698.3609999999971,SN Ia,0.071,upper_limit,2.7705398721921485e+28,5.72261695358356e+27,1.9133178082191702
ZTF21aaodljj,59283.539,ZTF21aaodljj_VLASS3.1,59981.0,VLASS3.1,0.33,0.128,697.4609999999957,SN Ia,0.053,upper_limit,2.354466389527706e+28,5.726937958003516e+27,1.9108520547945087
ZTF21aaoekcj,59281.619,ZTF21aaoekcj_VLASS3.1,60018.0,VLASS3.1,0.293,0.136,736.3810000000012,SN Ia,0.031,upper_limit,6.928704189822502e+27,5.546397471724668e+27,2.017482191780825
ZTF21aaoexgy,59281.879,ZTF21aaoexgy_VLASS2.2,59502.0,VLASS2.2,0.245,0.113,220.1209999999992,SN Ia,0.057,upper_limit,2.0332847029091522e+28,8.122669669111989e+27,0.6030712328767102
ZTF21aaoexjt,59287.669,ZTF21aaoexjt_VLASS3.1,60004.0,VLASS3.1,0.223,0.099,716.3309999999983,SN Ia,0.11,upper_limit,7.406324039644052e+28,5.637743042309418e+27,1.9625506849315022
ZTF21aaogglh,59280.769,ZTF21aaogglh_VLASS3.1,59962.0,VLASS3.1,0.396,0.135,681.2309999999998,SN Ia,0.07134,upper_limit,5.252070226537483e+28,5.804853450055012e+27,1.8663863013698623
ZTF21aaoghxv,59280.809,ZTF21aaoghxv_VLASS3.1,59986.0,VLASS3.1,0.403,0.148,705.1909999999989,SN Ia,0.0801,upper_limit,6.8195799058026755e+28,5.690321571196313e+27,1.9320301369862984
ZTF21aaomuka,59287.639,ZTF21aaomuka_VLASS2.2,59539.0,VLASS2.2,0.326,0.096,251.36099999999715,SN Ia,0.07,upper_limit,4.155073522369507e+28,8.214455691197713e+27,0.6886602739725949
ZTF21aaoppzc,59281.759,ZTF21aaoppzc_VLASS2.2,59500.0,VLASS2.2,0.313,0.124,218.2410000000018,SN Ia,0.07,upper_limit,3.989380406446797e+28,8.110534500928479e+27,0.5979205479452104
ZTF21aaopqqk,59281.889,ZTF21aaopqqk_VLASS2.2,59549.0,VLASS2.2,0.194,0.103,267.11099999999715,SN Ia,0.0705,upper_limit,2.5098352520676145e+28,8.189983012364526e+27,0.7318109589041017
ZTF21aaoqcnh,59281.839,ZTF21aaoqcnh_VLASS2.2,59493.0,VLASS2.2,0.449,0.126,211.1610000000001,SN Ia,0.04,upper_limit,1.7910701243139664e+28,8.04645323344536e+27,0.5785232876712331
ZTF21aaoqefp,59291.809,ZTF21aaoqefp_VLASS2.2,59488.0,VLASS2.2,0.217,0.093,196.1909999999989,SN Ia,0.06,upper_limit,2.003904156364608e+28,7.842920379788009e+27,0.5375095890410928
ZTF21aaoqvzv,59281.889,ZTF21aaoqvzv_VLASS3.1,59988.0,VLASS3.1,0.34,0.135,706.1109999999971,SN Ia,0.057,upper_limit,2.8217012203637218e+28,5.686053439764873e+27,1.934550684931499
ZTF21aaossxf,59286.699,ZTF21aaossxf_VLASS2.2,59534.0,VLASS2.2,0.306,0.112,247.30099999999948,SN Ia,0.056,upper_limit,2.4477514982164816e+28,8.216171171130987e+27,0.6775369863013684
ZTF21aaovdlh,59283.529,ZTF21aaovdlh_VLASS3.1,59967.0,VLASS3.1,0.334,0.134,683.4709999999977,SN Ia,0.056,upper_limit,2.671728759491193e+28,5.794268444651847e+27,1.8725232876712266
ZTF21aaovhxe,59287.779,ZTF21aaovhxe_VLASS3.1,60104.0,VLASS3.1,0.384,0.129,816.2209999999977,SN Ia,0.06,upper_limit,3.5460792444424386e+28,5.201819213261442e+27,2.236221917808213
ZTF21aapdmnr,59286.559,ZTF21aapdmnr_VLASS3.1,60077.0,VLASS3.1,0.328,0.122,790.4409999999989,SN Ia,0.05561,upper_limit,2.5858917500211472e+28,5.310004277282706e+27,2.1655917808219147
ZTF21aapduck,59288.629,ZTF21aapduck_VLASS3.1,60025.0,VLASS3.1,0.301,0.151,736.3709999999992,SN Ia,0.058,upper_limit,2.590100056431774e+28,5.546442223334218e+27,2.0174547945205457
ZTF21aapehpx,59299.569,ZTF21aapehpx_VLASS3.1,60025.0,VLASS3.1,0.243,0.106,725.4309999999969,SN Ia,0.034,upper_limit,6.942702914435781e+27,5.594845699347907e+27,1.9874821917808132
ZTF21aapejbx,59292.709,ZTF21aapejbx_VLASS2.2,59552.0,VLASS2.2,0.297,0.099,259.29099999999744,SN Ia,0.07,upper_limit,3.785450417618846e+28,8.204903298627654e+27,0.710386301369856
ZTF21aapfime,59284.629,ZTF21aapfime_VLASS3.1,59991.0,VLASS3.1,0.425,0.155,706.3709999999992,SN Ia,0.06885,upper_limit,5.232033598292819e+28,5.684848816271555e+27,1.935263013698628
ZTF21aapfpod,59280.699,ZTF21aapfpod_VLASS3.1,59984.0,VLASS3.1,0.477,0.127,703.3009999999995,SN Ia,0.06178,upper_limit,4.6817939415969735e+28,5.699117382387224e+27,1.9268520547945192
ZTF21aaphlty,59287.569,ZTF21aaphlty_VLASS3.1,59990.0,VLASS3.1,0.28,0.121,702.4309999999969,SN Ia,0.04887,upper_limit,1.6885699053847662e+28,5.703186099518336e+27,1.9244684931506764
ZTF21aaphvyi,59287.669,ZTF21aaphvyi_VLASS2.2,59535.0,VLASS2.2,0.205,0.088,247.3309999999983,SN Ia,0.08143,upper_limit,3.5916732051795705e+28,8.216206736629277e+27,0.6776191780821872
ZTF21aaphzsw,59293.739,ZTF21aaphzsw_VLASS2.2,59611.0,VLASS2.2,0.288,0.132,317.2609999999986,SN Ia,0.08,upper_limit,4.860722262183683e+28,7.967646179611746e+27,0.8692082191780783
ZTF21aapjcqb,59293.739,ZTF21aapjcqb_VLASS2.2,59547.0,VLASS2.2,0.334,0.1,253.2609999999986,SN Ia,0.07,upper_limit,4.257038516783484e+28,8.212483684260251e+27,0.6938657534246537
ZTF21aapjmpq,59292.799,ZTF21aapjmpq_VLASS2.2,59548.0,VLASS2.2,0.298,0.11,255.20100000000093,SN Ia-91T,0.13,upper_limit,1.4184007895921685e+29,8.210485850560801e+27,0.6991808219178107
ZTF21aapjqdl,59282.709,ZTF21aapjqdl_VLASS2.2,59587.0,VLASS2.2,0.283,0.124,304.29099999999744,SN Ia,0.08,upper_limit,4.77633472290966e+28,8.039727094987109e+27,0.8336739726027327
ZTF21aapkfjx,59292.739,ZTF21aapkfjx_VLASS2.2,59562.0,VLASS2.2,0.426,0.133,269.2609999999986,SN Ia,0.035,upper_limit,1.2916438531321873e+28,8.184677092662066e+27,0.7377013698630098
ZTF21aapkhsc,59290.739,ZTF21aapkhsc_VLASS3.1,60018.0,VLASS3.1,0.286,0.149,727.2609999999986,SN Ia,0.04,upper_limit,1.1408598119238182e+28,5.586759644347141e+27,1.992495890410955
ZTF21aapkkgx,59287.729,ZTF21aapkkgx_VLASS2.2,59504.0,VLASS2.2,0.424,0.127,216.27100000000064,SN Ia,0.081,upper_limit,7.34608329672803e+28,8.093081080110498e+27,0.5925232876712346
ZTF21aapkvrd,59296.819,ZTF21aapkvrd_VLASS3.1,60031.0,VLASS3.1,0.484,0.15,734.1809999999969,SN Ia,0.047,upper_limit,2.6925112020164397e+28,5.556266224742457e+27,2.011454794520539
ZTF21aaplfah,59283.639,ZTF21aaplfah_VLASS3.1,59980.0,VLASS3.1,0.242,0.1,696.3609999999971,SN Ia,0.0358,upper_limit,7.68570902578596e+27,5.732231204957718e+27,1.9078383561643757
ZTF21aaplnef,59287.709,ZTF21aaplnef_VLASS3.1,60001.0,VLASS3.1,0.332,0.119,713.2909999999974,SN Ia,0.075,upper_limit,4.8912298497577625e+28,5.652281215314219e+27,1.954221917808212
ZTF21aaplnxw,59298.769,ZTF21aaplnxw_VLASS2.2,59520.0,VLASS2.2,0.253,0.13,221.23099999999977,SN Ia,0.08,upper_limit,4.2700094872655276e+28,8.129794458012795e+27,0.6061123287671226
ZTF21aaplooj,59287.809,ZTF21aaplooj_VLASS3.1,60012.0,VLASS3.1,0.383,0.135,724.1909999999989,SN Ia,0.05222,upper_limit,2.6498348915585018e+28,5.60060456319049e+27,1.9840849315068463
ZTF21aapnlfx,59291.589,ZTF21aapnlfx_VLASS2.2,59562.0,VLASS2.2,0.17,0.078,270.41100000000006,SN Ia,0.09,upper_limit,3.6807831476441853e+28,8.181857807176867e+27,0.7408520547945207
ZTF21aapomdb,59292.609,ZTF21aapomdb_VLASS3.1,60011.0,VLASS3.1,0.182,0.114,718.390999999996,SN Ia,0.07,upper_limit,2.319703622917946e+28,5.627947192635628e+27,1.9681945205479343
ZTF21aapowty,59296.749,ZTF21aapowty_VLASS3.1,59977.0,VLASS3.1,0.341,0.131,680.2509999999966,SN Ia,0.04621,upper_limit,1.831689238167098e+28,5.80950143622891e+27,1.8637013698630043
ZTF21aappcvm,59283.629,ZTF21aappcvm_VLASS3.1,60113.0,VLASS3.1,0.314,0.114,829.3709999999992,SN Ia,0.079,upper_limit,5.160831890054204e+28,5.145376321438255e+27,2.272249315068491
ZTF21aappehx,59286.609,ZTF21aappehx_VLASS2.2,59615.0,VLASS2.2,5.366,0.607,328.390999999996,SN Ia,0.05451,detection,4.058434250394134e+29,7.902417101958781e+27,0.8997013698630026
ZTF21aappktx,59294.589,ZTF21aappktx_VLASS2.2,59562.0,VLASS2.2,0.31,0.131,267.41100000000006,SN Ia,0.07,upper_limit,3.951143533541556e+28,8.189239885921201e+27,0.7326328767123289
ZTF21aapqzxr,59288.689,ZTF21aapqzxr_VLASS3.1,59977.0,VLASS3.1,0.226,0.114,688.3110000000015,SN Ia,0.1035,upper_limit,6.588675015306546e+28,5.77135103047561e+27,1.8857835616438399
ZTF21aaprddk,59288.689,ZTF21aaprddk_VLASS2.2,59489.0,VLASS2.2,0.307,0.152,200.3110000000015,SN Ia,0.053,upper_limit,2.1903672169242597e+28,7.907925631828719e+27,0.5487972602739768
ZTF21aaprevg,59288.679,ZTF21aaprevg_VLASS3.1,59961.0,VLASS3.1,0.273,0.126,672.3209999999963,SN Ia,0.08062,upper_limit,4.683208331499953e+28,5.846883822489164e+27,1.8419753424657432
ZTF21aaprfkc,59297.829,ZTF21aaprfkc_VLASS2.2,59601.0,VLASS2.2,0.378,0.13,303.1710000000021,SN Ia,0.056,upper_limit,3.0236930272085953e+28,8.045937344657511e+27,0.8306054794520605
ZTF21aaprgdh,59281.679,ZTF21aaprgdh_VLASS2.2,59534.0,VLASS2.2,0.295,0.115,252.32099999999627,SN Ia,0.09,upper_limit,6.38724134444138e+28,8.213457393573713e+27,0.6912904109588939
ZTF21aaptouk,59290.809,ZTF21aaptouk_VLASS3.1,59962.0,VLASS3.1,0.289,0.116,671.1909999999989,SN Ia,0.095,upper_limit,7.018734421388268e+28,5.852337887607788e+27,1.8388794520547915
ZTF21aapvsxv,59293.809,ZTF21aapvsxv_VLASS3.1,59960.0,VLASS3.1,0.364,0.159,666.1909999999989,SN Ia,0.03206,upper_limit,9.220680002438705e+27,5.876682605229267e+27,1.8251808219178052
ZTF21aapvxnf,59294.879,ZTF21aapvxnf_VLASS2.2,59549.0,VLASS2.2,0.302,0.128,254.1209999999992,SN Ia-91T,0.085,upper_limit,5.793255491707225e+28,8.211596104949533e+27,0.6962219178082171
ZTF21aapxtqg,59298.539,ZTF21aapxtqg_VLASS3.1,59961.0,VLASS3.1,0.455,0.116,662.4609999999957,SN Ia,0.0451,upper_limit,2.3243373591019706e+28,5.895185299918383e+27,1.8149616438356047
ZTF21aapzgtu,59301.549,ZTF21aapzgtu_VLASS3.1,60100.0,VLASS3.1,0.466,0.136,798.4510000000009,SN Ia,0.07,upper_limit,5.939460924614082e+28,5.2757101345598e+27,2.1875369863013723
ZTF21aapzzgf,59295.649,ZTF21aapzzgf_VLASS3.1,60031.0,VLASS3.1,2.964,0.397,735.3510000000024,SN Ia,0.06939,detection,3.709116259706109e+29,5.551011982792478e+27,2.014660273972609
ZTF21aaqafcf,59297.669,ZTF21aaqafcf_VLASS3.1,59957.0,VLASS3.1,0.287,0.101,659.3309999999983,SN Ia,0.043,upper_limit,1.328750685066317e+28,5.910932514140983e+27,1.8063863013698584
ZTF21aaqdxzv,59292.769,ZTF21aaqdxzv_VLASS2.2,59524.0,VLASS2.2,0.298,0.115,231.23099999999977,SN Ia,0.07036,upper_limit,3.8392742621543856e+28,8.181691639899811e+27,0.6335095890410952
ZTF21aaqecpl,59297.839,ZTF21aaqecpl_VLASS2.2,59560.0,VLASS2.2,0.54,0.166,262.16100000000006,SN Ia,0.029,upper_limit,1.114235794419298e+28,8.200792607917218e+27,0.7182493150684933
ZTF21aaqgrrf,59293.639,ZTF21aaqgrrf_VLASS3.1,59982.0,VLASS3.1,0.273,0.107,688.3609999999971,SN Ia,0.082,upper_limit,4.8540144321133675e+28,5.771105846771483e+27,1.8859205479451977
ZTF21aaqhwgh,59299.549,ZTF21aaqhwgh_VLASS3.1,59973.0,VLASS3.1,0.291,0.107,673.4510000000009,SN Ia,0.08317,upper_limit,5.331227432025476e+28,5.841520842710558e+27,1.845071232876715
ZTF21aaqizwm,59298.649,ZTF21aaqizwm_VLASS2.2,59527.0,VLASS2.2,0.35,0.113,228.3510000000024,SN Ia,0.06,upper_limit,3.2321034780074317e+28,8.169514968740288e+27,0.6256191780821984
ZTF21aaqprjz,59294.649,ZTF21aaqprjz_VLASS2.2,59560.0,VLASS2.2,0.393,0.16,265.3510000000024,SN Ia,0.08,upper_limit,6.632860586938151e+28,8.194360938032678e+27,0.7269890410958969
ZTF21aaqpykm,59297.759,ZTF21aaqpykm_VLASS2.2,59548.0,VLASS2.2,0.179,0.096,250.2410000000018,SN Ia,0.06,upper_limit,1.6529900644666576e+28,8.215625356221315e+27,0.6855917808219227
ZTF21aaqqlfw,59298.769,ZTF21aaqqlfw_VLASS2.2,59520.0,VLASS2.2,0.286,0.127,221.23099999999977,SN Ia,0.09,upper_limit,6.192376354271981e+28,8.129794458012795e+27,0.6061123287671226
ZTF21aaqqwln,59291.889,ZTF21aaqqwln_VLASS3.1,60010.0,VLASS3.1,0.26,0.139,718.1109999999971,SN Ia,0.058,upper_limit,2.2372957298081772e+28,5.629276148774628e+27,1.967427397260266
ZTF21aaqsprr,59303.639,ZTF21aaqsprr_VLASS3.1,59966.0,VLASS3.1,0.202,0.113,662.3609999999971,SN Ia,0.07,upper_limit,2.574616108952885e+28,5.895686606308475e+27,1.814687671232869
ZTF21aaquiwu,59305.679,ZTF21aaquiwu_VLASS3.1,59985.0,VLASS3.1,0.205,0.108,679.3209999999963,SN Ia,0.04052,upper_limit,8.397793430957345e+27,5.813884111901005e+27,1.861153424657524
ZTF21aaqujke,59299.679,ZTF21aaqujke_VLASS3.1,60026.0,VLASS3.1,0.324,0.115,726.3209999999963,SN Ia,0.0657,upper_limit,3.6161788711149956e+28,5.590909131520223e+27,1.9899205479451954
ZTF21aaqupdt,59299.839,ZTF21aaqupdt_VLASS2.2,59524.0,VLASS2.2,0.486,0.115,224.1610000000001,SN Ia,0.08052,detection,8.315337669754757e+28,8.148460539082268e+27,0.6141397260273975
ZTF21aaqvuyf,59302.669,ZTF21aaqvuyf_VLASS3.1,60011.0,VLASS3.1,0.343,0.117,708.3309999999983,SN Ia,0.053,upper_limit,2.4472180957818282e+28,5.67579023834317e+27,1.9406328767123242
ZTF21aaqwbgq,59300.579,ZTF21aaqwbgq_VLASS2.2,59535.0,VLASS2.2,0.254,0.1,234.4210000000021,SN Ia,0.06651,upper_limit,2.9085132879263334e+28,8.193043352957247e+27,0.6422493150684989
ZTF21aaqwjlz,59305.819,ZTF21aaqwjlz_VLASS2.2,59490.0,VLASS2.2,0.424,0.118,184.18099999999689,SN Ia,0.035,upper_limit,1.2855797974836795e+28,7.590308963215444e+27,0.5046054794520463
ZTF21aaqyetj,59306.589,ZTF21aaqyetj_VLASS3.1,60099.0,VLASS3.1,0.345,0.146,792.4110000000001,SN Ia,0.05369,upper_limit,2.5284672357281983e+28,5.30016495409126e+27,2.1709890410958907
ZTF21aaqzkhx,59304.619,ZTF21aaqzkhx_VLASS2.2,59531.0,VLASS2.2,0.386,0.104,226.3810000000012,SN Ia,0.05082,upper_limit,2.5242891583606454e+28,8.161107605349876e+27,0.6202219178082224
ZTF21aaqzqaa,59305.679,ZTF21aaqzqaa_VLASS3.1,60009.0,VLASS3.1,0.381,0.197,703.3209999999963,SN Ia,0.064,upper_limit,4.025597146381552e+28,5.699024110104209e+27,1.9269068493150583
ZTF21aaqztcg,59306.779,ZTF21aaqztcg_VLASS3.1,59965.0,VLASS3.1,0.267,0.122,658.2209999999977,SN Ia,0.057,upper_limit,2.215865370109158e+28,5.91654509058049e+27,1.8033452054794459
ZTF21aaraqpr,59299.549,ZTF21aaraqpr_VLASS3.1,60008.0,VLASS3.1,0.528,0.152,708.4510000000009,SN Ia,0.0804,upper_limit,9.005568021184128e+28,5.675236914541653e+27,1.940961643835619
ZTF21aarcldd,59299.709,ZTF21aarcldd_VLASS3.1,59980.0,VLASS3.1,0.235,0.11,680.2909999999974,SN Ia,0.084,upper_limit,4.396591449707334e+28,5.809311518586468e+27,1.8638109589041025
ZTF21aardybv,59296.749,ZTF21aardybv_VLASS3.1,59975.0,VLASS3.1,0.421,0.152,678.2509999999966,SN Ia,0.065,upper_limit,4.594726462393307e+28,5.818894234061938e+27,1.8582219178082098
ZTF21aareexg,59307.569,ZTF21aareexg_VLASS2.2,59534.0,VLASS2.2,0.411,0.148,226.43099999999689,SN Ia,0.105,upper_limit,1.235626103887016e+29,8.161321786164944e+27,0.6203589041095805
ZTF21aarejnt,59303.639,ZTF21aarejnt_VLASS2.2,59534.0,VLASS2.2,0.549,0.134,230.36099999999715,SN Ia,0.061,detection,5.247539557764994e+28,8.178027424313851e+27,0.6311260273972524
ZTF21aarenhl,59311.639,ZTF21aarenhl_VLASS2.2,59532.0,VLASS2.2,0.407,0.136,220.36099999999715,SN Ia-pec,0.04,upper_limit,1.6235312708146644e+28,8.124212673532384e+27,0.6037287671232798
ZTF21aarguvb,59328.589,ZTF21aarguvb_VLASS2.2,59489.0,VLASS2.2,0.434,0.141,160.41100000000006,SN Ia,0.055,upper_limit,3.3440403283298166e+28,6.773991426642995e+27,0.4394821917808221
ZTF21aarhnwn,59311.649,ZTF21aarhnwn_VLASS2.2,59489.0,VLASS2.2,0.384,0.158,177.3510000000024,SN Ia,0.049,upper_limit,2.328521413938732e+28,7.403603485676816e+27,0.48589315068493805
ZTF21aarhzdh,59309.789,ZTF21aarhzdh_VLASS2.2,59552.0,VLASS2.2,0.553,0.139,242.2109999999957,SN Ia,0.06975,upper_limit,6.99565522147617e+28,8.210075832208887e+27,0.663591780821906
ZTF21aarigsr,59311.759,ZTF21aarigsr_VLASS3.1,59974.0,VLASS3.1,0.244,0.099,662.2410000000018,SN Ia,0.059,upper_limit,2.175698332850324e+28,5.896288330175606e+27,1.814358904109594
ZTF21aarjczf,59310.859,ZTF21aarjczf_VLASS3.1,59966.0,VLASS3.1,0.256,0.12,655.140999999996,SN Ia,0.06,upper_limit,2.3640528296282927e+28,5.932475919847298e+27,1.7949068493150575
ZTF21aarmjai,59304.609,ZTF21aarmjai_VLASS3.1,59969.0,VLASS3.1,0.32,0.102,664.390999999996,SN Ia,0.1,upper_limit,8.668629816768379e+28,5.885533203232987e+27,1.8202493150684822
ZTF21aarmkuj,59306.589,ZTF21aarmkuj_VLASS3.1,59958.0,VLASS3.1,0.287,0.142,651.4110000000001,SN Ia,0.058,upper_limit,2.4696302863651796e+28,5.952137259971244e+27,1.784687671232877
ZTF21aarohyu,59305.599,ZTF21aarohyu_VLASS3.1,59979.0,VLASS3.1,0.329,0.112,673.400999999998,SN Ia,0.063,upper_limit,3.3636905884119725e+28,5.841757848393123e+27,1.8449342465753371
ZTF21aarojxa,59311.669,ZTF21aarojxa_VLASS3.1,59982.0,VLASS3.1,0.531,0.143,670.3309999999983,SN Ia,0.08872,upper_limit,1.115311575252535e+29,5.856505062617719e+27,1.8365232876712283
ZTF21aarrplo,59313.669,ZTF21aarrplo_VLASS3.1,59984.0,VLASS3.1,0.397,0.089,670.3309999999983,SN Ia,0.04624,detection,2.1353560013176946e+28,5.856505062617719e+27,1.8365232876712283
ZTF21aarrwdu,59305.759,ZTF21aarrwdu_VLASS2.2,59562.0,VLASS2.2,0.35,0.142,256.2410000000018,SN Ia,0.033,upper_limit,9.406473707216773e+27,8.209324272284981e+27,0.7020301369863063
ZTF21aarskup,59306.769,ZTF21aarskup_VLASS3.1,60015.0,VLASS3.1,0.451,0.127,708.2309999999998,SN Ia,0.1,upper_limit,1.2217350148007934e+29,5.676251454341928e+27,1.9403589041095883
ZTF21aarwlht,59310.559,ZTF21aarwlht_VLASS2.2,59545.0,VLASS2.2,0.276,0.095,234.4409999999989,SN Ia,0.08449,upper_limit,5.227544133375296e+28,8.193091773747579e+27,0.642304109589038
ZTF21aarxsfm,59307.619,ZTF21aarxsfm_VLASS2.2,59504.0,VLASS2.2,0.272,0.108,196.3810000000012,SN Ia,0.08899,upper_limit,5.74999895342273e+28,7.845936198029244e+27,0.5380301369863046
