name,visual_obs_date,name_epoch,vlass_obs_date,epoch,days_diff,type
ZTF21acoshvy,59530.709,ZTF21acoshvy_VLASS1.2v2,58652.0,VLASS1.2v,-878.7090000000026,SN Ia
ZTF21acoshvy,59530.709,ZTF21acoshvy_VLASS2.2,59542.0,VLASS2.2,11.29099999999744,SN Ia
ZTF21acouzjv,59528.659,ZTF21acouzjv_VLASS1.2v2,58607.0,VLASS1.2v,-921.6589999999997,SN Ia
ZTF21acouzjv,59528.659,ZTF21acouzjv_VLASS2.2,59546.0,VLASS2.2,17.34100000000035,SN Ia
ZTF21acowezp,59521.869,ZTF21acowezp_VLASS1.1v2,58098.0,VLASS1.1v,-1423.8689999999988,SN Ia
ZTF21acowezp,59521.869,ZTF21acowezp_VLASS2.1,59093.0,VLASS2.1,-428.8689999999988,SN Ia
ZTF21acowezp,59521.869,ZTF21acowezp_VLASS3.1,59990.0,VLASS3.1,468.1310000000012,SN Ia
ZTF21acowrme,59530.499,ZTF21acowrme_VLASS1.2v2,58624.0,VLASS1.2v,-906.4990000000034,SN Ia
ZTF21acowrme,59530.499,ZTF21acowrme_VLASS2.2,59483.0,VLASS2.2,-47.499000000003434,SN Ia
ZTF21acozrga,59526.779,ZTF21acozrga_VLASS1.1v2,58087.0,VLASS1.1v,-1439.7790000000025,SN II
ZTF21acozrga,59526.779,ZTF21acozrga_VLASS2.1,59040.0,VLASS2.1,-486.7790000000022,SN II
ZTF21acozrga,59526.779,ZTF21acozrga_VLASS3.1,60013.0,VLASS3.1,486.2209999999978,SN II
ZTF21acpeirg,59540.889,ZTF21acpeirg_VLASS1.2v2,58628.0,VLASS1.2v,-912.8890000000029,SN Ia
ZTF21acpeirg,59540.889,ZTF21acpeirg_VLASS2.2,59496.0,VLASS2.2,-44.88900000000285,SN Ia
ZTF21acpfndw,59540.809,ZTF21acpfndw_VLASS1.1v2,58081.0,VLASS1.1v,-1459.809000000001,SN Ia
ZTF21acpfndw,59540.809,ZTF21acpfndw_VLASS3.1,59998.0,VLASS3.1,457.1909999999989,SN Ia
ZTF21acphceb,59529.929,ZTF21acphceb_VLASS1.2v2,58553.0,VLASS1.2v,-976.9290000000036,SN II
ZTF21acphceb,59529.929,ZTF21acphceb_VLASS2.2,59601.0,VLASS2.2,71.07099999999627,SN II
ZTF21acphsgr,59530.499,ZTF21acphsgr_VLASS1.2v2,58644.0,VLASS1.2v,-886.4990000000034,SN Ia
ZTF21acphsgr,59530.499,ZTF21acphsgr_VLASS2.2,59538.0,VLASS2.2,7.500999999996566,SN Ia
ZTF21acpkdbe,59540.729,ZTF21acpkdbe_VLASS1.1v2,58018.0,VLASS1.1v,-1522.7289999999994,SN IIb
ZTF21acpkdbe,59540.729,ZTF21acpkdbe_VLASS3.1,59985.0,VLASS3.1,444.27100000000064,SN IIb
ZTF21acpkzcc,59530.739,ZTF21acpkzcc_VLASS1.2v2,58677.0,VLASS1.2v,-853.7390000000014,SN IIn-pec
ZTF21acpkzcc,59530.739,ZTF21acpkzcc_VLASS2.2,59628.0,VLASS2.2,97.2609999999986,SN IIn-pec
ZTF21acpmcgo,59528.659,ZTF21acpmcgo_VLASS1.2v2,58573.0,VLASS1.2v,-955.6589999999997,SN Ia
ZTF21acpmcgo,59528.659,ZTF21acpmcgo_VLASS2.2,59538.0,VLASS2.2,9.34100000000035,SN Ia
ZTF21acpocmd,59540.769,ZTF21acpocmd_VLASS1.2v2,58599.0,VLASS1.2v,-941.7690000000002,SN Ia
ZTF21acpocmd,59540.769,ZTF21acpocmd_VLASS2.2,59554.0,VLASS2.2,13.230999999999767,SN Ia
ZTF21acpompz,59540.799,ZTF21acpompz_VLASS1.2v2,58641.0,VLASS1.2v,-899.7989999999991,SN Ia
ZTF21acpompz,59540.799,ZTF21acpompz_VLASS2.2,59626.0,VLASS2.2,85.20100000000093,SN Ia
ZTF21acposhb,59540.859,ZTF21acposhb_VLASS1.1v2,58067.0,VLASS1.1v,-1473.859000000004,SN Ia
ZTF21acposhb,59540.859,ZTF21acposhb_VLASS2.1,59111.0,VLASS2.1,-429.859000000004,SN Ia
ZTF21acposhb,59540.859,ZTF21acposhb_VLASS3.1,60014.0,VLASS3.1,473.140999999996,SN Ia
ZTF21acpoujw,59522.909,ZTF21acpoujw_VLASS1.1v2,58157.0,VLASS1.1v,-1365.9089999999997,SN IIn
ZTF21acpoujw,59522.909,ZTF21acpoujw_VLASS2.1,59154.0,VLASS2.1,-368.9089999999997,SN IIn
ZTF21acpoujw,59522.909,ZTF21acpoujw_VLASS3.1,60098.0,VLASS3.1,575.0910000000003,SN IIn
ZTF21acpqqgu,59540.899,ZTF21acpqqgu_VLASS1.2v2,58595.0,VLASS1.2v,-945.8989999999976,SN II
ZTF21acpqqgu,59540.899,ZTF21acpqqgu_VLASS2.2,59551.0,VLASS2.2,10.101000000002388,SN II
ZTF21acprymk,59532.479,ZTF21acprymk_VLASS1.2v2,58644.0,VLASS1.2v,-888.4789999999994,SN Ia
ZTF21acprymk,59532.479,ZTF21acprymk_VLASS2.2,59500.0,VLASS2.2,-32.47899999999936,SN Ia
ZTF21acptaer,59540.539,ZTF21acptaer_VLASS1.1v2,58051.0,VLASS1.1v,-1489.5390000000043,SN Ia
ZTF21acptaer,59540.539,ZTF21acptaer_VLASS2.1,59079.0,VLASS2.1,-461.5390000000043,SN Ia
ZTF21acptaer,59540.539,ZTF21acptaer_VLASS3.1,59992.0,VLASS3.1,451.4609999999957,SN Ia
ZTF21acptcir,59532.649,ZTF21acptcir_VLASS1.2v2,58663.0,VLASS1.2v,-869.6489999999976,SN Ia
ZTF21acptcir,59532.649,ZTF21acptcir_VLASS2.2,59621.0,VLASS2.2,88.35100000000239,SN Ia
ZTF21acptlvu,59533.519,ZTF21acptlvu_VLASS1.1v2,58027.0,VLASS1.1v,-1506.5190000000002,SN Ia
ZTF21acptlvu,59533.519,ZTF21acptlvu_VLASS2.1,59079.0,VLASS2.1,-454.51900000000023,SN Ia
ZTF21acptlvu,59533.519,ZTF21acptlvu_VLASS3.1,59987.0,VLASS3.1,453.48099999999977,SN Ia
ZTF21acpuooz,59530.739,ZTF21acpuooz_VLASS1.1v2,58102.0,VLASS1.1v,-1428.7390000000014,SN II
ZTF21acpuooz,59530.739,ZTF21acpuooz_VLASS2.1,59076.0,VLASS2.1,-454.7390000000014,SN II
ZTF21acpuooz,59530.739,ZTF21acpuooz_VLASS3.1,60013.0,VLASS3.1,482.2609999999986,SN II
ZTF21acpuwxj,59540.739,ZTF21acpuwxj_VLASS1.1v2,58022.0,VLASS1.1v,-1518.7390000000014,SN Ia
ZTF21acpuwxj,59540.739,ZTF21acpuwxj_VLASS2.1,59131.0,VLASS2.1,-409.7390000000014,SN Ia
ZTF21acpuwxj,59540.739,ZTF21acpuwxj_VLASS3.1,59981.0,VLASS3.1,440.2609999999986,SN Ia
ZTF21acpuzgj,59530.779,ZTF21acpuzgj_VLASS1.1v2,58084.0,VLASS1.1v,-1446.7790000000025,SN Ia
ZTF21acpuzgj,59530.779,ZTF21acpuzgj_VLASS2.1,59067.0,VLASS2.1,-463.7790000000022,SN Ia
ZTF21acpuzgj,59530.779,ZTF21acpuzgj_VLASS3.1,60077.0,VLASS3.1,546.2209999999977,SN Ia
ZTF21acpwbxp,59540.669,ZTF21acpwbxp_VLASS1.1v2,58019.0,VLASS1.1v,-1521.6690000000017,SN Ia
ZTF21acpwbxp,59540.669,ZTF21acpwbxp_VLASS2.1,59131.0,VLASS2.1,-409.6690000000017,SN Ia
ZTF21acpwbxp,59540.669,ZTF21acpwbxp_VLASS3.1,59981.0,VLASS3.1,440.3309999999983,SN Ia
ZTF21acpxocd,59533.489,ZTF21acpxocd_VLASS1.1v2,58077.0,VLASS1.1v,-1456.4890000000014,SN Ia
ZTF21acpxocd,59533.489,ZTF21acpxocd_VLASS2.1,59144.0,VLASS2.1,-389.4890000000014,SN Ia
ZTF21acpxocd,59533.489,ZTF21acpxocd_VLASS3.1,60020.0,VLASS3.1,486.5109999999986,SN Ia
ZTF21acpyddn,59533.549,ZTF21acpyddn_VLASS1.2v2,58635.0,VLASS1.2v,-898.5489999999991,SN Ia
ZTF21acpyddn,59533.549,ZTF21acpyddn_VLASS2.2,59623.0,VLASS2.2,89.45100000000093,SN Ia
ZTF21acqbnkt,59540.729,ZTF21acqbnkt_VLASS1.2v2,58607.0,VLASS1.2v,-933.7289999999994,SN Ia
ZTF21acqbnkt,59540.729,ZTF21acqbnkt_VLASS2.2,59546.0,VLASS2.2,5.27100000000064,SN Ia
ZTF21acqcjjq,59529.939,ZTF21acqcjjq_VLASS1.2v2,58573.0,VLASS1.2v,-956.9389999999984,SN Ia
ZTF21acqcjjq,59529.939,ZTF21acqcjjq_VLASS2.2,59502.0,VLASS2.2,-27.938999999998487,SN Ia
ZTF21acqdedy,59533.519,ZTF21acqdedy_VLASS1.1v2,58004.0,VLASS1.1v,-1529.5190000000002,SN Ia
ZTF21acqdedy,59533.519,ZTF21acqdedy_VLASS2.1,59084.0,VLASS2.1,-449.51900000000023,SN Ia
ZTF21acqdedy,59533.519,ZTF21acqdedy_VLASS3.1,60015.0,VLASS3.1,481.48099999999977,SN Ia
ZTF21acqeseb,59533.519,ZTF21acqeseb_VLASS1.2v2,58594.0,VLASS1.2v,-939.5190000000002,SN Ia
ZTF21acqeseb,59533.519,ZTF21acqeseb_VLASS2.2,59525.0,VLASS2.2,-8.519000000000233,SN Ia
ZTF21acqgbjs,59540.849,ZTF21acqgbjs_VLASS1.2v2,58609.0,VLASS1.2v,-931.849000000002,SN Ia
ZTF21acqgbjs,59540.849,ZTF21acqgbjs_VLASS2.2,59504.0,VLASS2.2,-36.84900000000198,SN Ia
ZTF21acqgsri,59540.899,ZTF21acqgsri_VLASS1.2v2,58591.0,VLASS1.2v,-949.8989999999976,SN Ia-91bg
ZTF21acqgsri,59540.899,ZTF21acqgsri_VLASS2.2,59538.0,VLASS2.2,-2.8989999999976135,SN Ia-91bg
ZTF21acqpapq,59540.549,ZTF21acqpapq_VLASS1.2v2,58635.0,VLASS1.2v,-905.5489999999992,SN Ia
ZTF21acqpapq,59540.549,ZTF21acqpapq_VLASS2.2,59535.0,VLASS2.2,-5.548999999999069,SN Ia
ZTF21acqpcmx,59540.549,ZTF21acqpcmx_VLASS1.2v2,58665.0,VLASS1.2v,-875.5489999999991,SN Ia-91T
ZTF21acqpcmx,59540.549,ZTF21acqpcmx_VLASS2.2,59625.0,VLASS2.2,84.45100000000093,SN Ia-91T
ZTF21acqpwln,59540.599,ZTF21acqpwln_VLASS1.1v2,58034.0,VLASS1.1v,-1506.599000000002,SN Ia-91T
ZTF21acqpwln,59540.599,ZTF21acqpwln_VLASS2.1,59046.0,VLASS2.1,-494.599000000002,SN Ia-91T
ZTF21acqpwln,59540.599,ZTF21acqpwln_VLASS3.1,59975.0,VLASS3.1,434.400999999998,SN Ia-91T
ZTF21acqspkc,59540.659,ZTF21acqspkc_VLASS1.2v2,58606.0,VLASS1.2v,-934.6589999999997,SN Ia
ZTF21acqspkc,59540.659,ZTF21acqspkc_VLASS2.2,59546.0,VLASS2.2,5.341000000000349,SN Ia
ZTF21acqstfo,59540.669,ZTF21acqstfo_VLASS1.1v2,58022.0,VLASS1.1v,-1518.6690000000017,SN Ia
ZTF21acqstfo,59540.669,ZTF21acqstfo_VLASS2.1,59131.0,VLASS2.1,-409.6690000000017,SN Ia
ZTF21acqstfo,59540.669,ZTF21acqstfo_VLASS3.1,59981.0,VLASS3.1,440.3309999999983,SN Ia
ZTF21acqtevy,59540.679,ZTF21acqtevy_VLASS1.1v2,58018.0,VLASS1.1v,-1522.6790000000035,SN Ia
ZTF21acqtevy,59540.679,ZTF21acqtevy_VLASS3.1,59985.0,VLASS3.1,444.3209999999963,SN Ia
ZTF21acqwbsn,60250.859,ZTF21acqwbsn_VLASS1.1v2,58078.0,VLASS1.1v,-2172.859000000004,SN Ia
ZTF21acqwbsn,60250.859,ZTF21acqwbsn_VLASS2.1,59048.0,VLASS2.1,-1202.859000000004,SN Ia
ZTF21acqwbsn,60250.859,ZTF21acqwbsn_VLASS3.1,59958.0,VLASS3.1,-292.859000000004,SN Ia
ZTF21acqxomi,59540.779,ZTF21acqxomi_VLASS1.2v2,58641.0,VLASS1.2v,-899.7790000000023,SN IIP
ZTF21acqxomi,59540.779,ZTF21acqxomi_VLASS2.2,59626.0,VLASS2.2,85.22099999999773,SN IIP
ZTF21acqxqds,59540.839,ZTF21acqxqds_VLASS1.2v2,58589.0,VLASS1.2v,-951.839,SN Ia
ZTF21acqxqds,59540.839,ZTF21acqxqds_VLASS2.2,59562.0,VLASS2.2,21.161000000000055,SN Ia
ZTF21acqzidu,59540.829,ZTF21acqzidu_VLASS1.1v2,58014.0,VLASS1.1v,-1526.828999999998,SN Ia
ZTF21acqzidu,59540.829,ZTF21acqzidu_VLASS2.1,59026.0,VLASS2.1,-514.8289999999979,SN Ia
ZTF21acqzidu,59540.829,ZTF21acqzidu_VLASS3.1,59957.0,VLASS3.1,416.1710000000021,SN Ia
ZTF21acqzsml,59540.849,ZTF21acqzsml_VLASS1.2v2,58586.0,VLASS1.2v,-954.849000000002,SN Ia
ZTF21acqzsml,59540.849,ZTF21acqzsml_VLASS2.2,59547.0,VLASS2.2,6.150999999998021,SN Ia
ZTF21acrarbx,59540.919,ZTF21acrarbx_VLASS1.1v2,58098.0,VLASS1.1v,-1442.9190000000017,SN II
ZTF21acrarbx,59540.919,ZTF21acrarbx_VLASS2.1,59093.0,VLASS2.1,-447.9190000000017,SN II
ZTF21acrarbx,59540.919,ZTF21acrarbx_VLASS3.1,59990.0,VLASS3.1,449.0809999999983,SN II
ZTF21acrbbvw,59540.879,ZTF21acrbbvw_VLASS1.1v2,58167.0,VLASS1.1v,-1373.8790000000008,SN Ia
ZTF21acrbbvw,59540.879,ZTF21acrbbvw_VLASS2.1,59177.0,VLASS2.1,-363.8790000000008,SN Ia
ZTF21acrbbvw,59540.879,ZTF21acrbbvw_VLASS3.1,60022.0,VLASS3.1,481.1209999999992,SN Ia
ZTF21acudpir,60378.789,ZTF21acudpir_VLASS1.1v2,58054.0,VLASS1.1v,-2324.7890000000043,SN Ia
ZTF21acudpir,60378.789,ZTF21acudpir_VLASS2.1,59112.0,VLASS2.1,-1266.7890000000043,SN Ia
ZTF21acudpir,60378.789,ZTF21acudpir_VLASS3.1,60001.0,VLASS3.1,-377.7890000000043,SN Ia
ZTF22aaabjxi,59612.709,ZTF22aaabjxi_VLASS1.2v2,58587.0,VLASS1.2v,-1025.7090000000026,SN Ia
ZTF22aaabjxi,59612.709,ZTF22aaabjxi_VLASS2.2,59538.0,VLASS2.2,-74.70900000000256,SN Ia
ZTF22aaabmmc,59631.619,ZTF22aaabmmc_VLASS1.2v2,58628.0,VLASS1.2v,-1003.6189999999988,SN II
ZTF22aaabmmc,59631.619,ZTF22aaabmmc_VLASS2.2,59545.0,VLASS2.2,-86.61899999999878,SN II
ZTF22aaabnan,59617.729,ZTF22aaabnan_VLASS1.2v2,58617.0,VLASS1.2v,-1000.7289999999994,SN Ia
ZTF22aaabnan,59617.729,ZTF22aaabnan_VLASS2.2,59531.0,VLASS2.2,-86.72899999999936,SN Ia
ZTF22aaabnwa,59612.829,ZTF22aaabnwa_VLASS1.2v2,58606.0,VLASS1.2v,-1006.828999999998,SN Ia
ZTF22aaabnwa,59612.829,ZTF22aaabnwa_VLASS2.2,59529.0,VLASS2.2,-83.8289999999979,SN Ia
ZTF22aaabovl,59615.599,ZTF22aaabovl_VLASS1.1v2,58015.0,VLASS1.1v,-1600.599000000002,TDE
ZTF22aaabovl,59615.599,ZTF22aaabovl_VLASS2.1,59097.0,VLASS2.1,-518.599000000002,TDE
ZTF22aaabovl,59615.599,ZTF22aaabovl_VLASS3.1,60025.0,VLASS3.1,409.400999999998,TDE
ZTF22aaabpkx,59590.679,ZTF22aaabpkx_VLASS1.1v2,58014.0,VLASS1.1v,-1576.6790000000035,SN Ia
ZTF22aaabpkx,59590.679,ZTF22aaabpkx_VLASS2.1,59102.0,VLASS2.1,-488.6790000000037,SN Ia
ZTF22aaabpkx,59590.679,ZTF22aaabpkx_VLASS3.1,59992.0,VLASS3.1,401.3209999999963,SN Ia
ZTF22aaabpqn,59612.709,ZTF22aaabpqn_VLASS1.2v2,58619.0,VLASS1.2v,-993.7090000000026,SN II
ZTF22aaabpqn,59612.709,ZTF22aaabpqn_VLASS2.2,59542.0,VLASS2.2,-70.70900000000256,SN II
ZTF22aaabzju,59614.749,ZTF22aaabzju_VLASS1.2v2,58589.0,VLASS1.2v,-1025.7490000000034,SN IIn
ZTF22aaabzju,59614.749,ZTF22aaabzju_VLASS2.2,59527.0,VLASS2.2,-87.74900000000343,SN IIn
ZTF22aaacdfe,59612.699,ZTF22aaacdfe_VLASS1.1v2,58078.0,VLASS1.1v,-1534.6990000000003,SN Ia
ZTF22aaacdfe,59612.699,ZTF22aaacdfe_VLASS2.1,59048.0,VLASS2.1,-564.6990000000005,SN Ia
ZTF22aaacdfe,59612.699,ZTF22aaacdfe_VLASS3.1,59958.0,VLASS3.1,345.3009999999995,SN Ia
ZTF22aaacmxt,59590.719,ZTF22aaacmxt_VLASS1.2v2,58604.0,VLASS1.2v,-986.7189999999972,SN Ia
ZTF22aaacmxt,59590.719,ZTF22aaacmxt_VLASS2.2,59504.0,VLASS2.2,-86.71899999999732,SN Ia
ZTF22aaacnbw,59613.699,ZTF22aaacnbw_VLASS1.2v2,58617.0,VLASS1.2v,-996.6990000000004,SN Ia
ZTF22aaacnbw,59613.699,ZTF22aaacnbw_VLASS2.2,59511.0,VLASS2.2,-102.69900000000052,SN Ia
ZTF22aaacnmh,59628.699,ZTF22aaacnmh_VLASS1.1v2,58120.0,VLASS1.1v,-1508.6990000000003,SN II
ZTF22aaacnmh,59628.699,ZTF22aaacnmh_VLASS2.1,59097.0,VLASS2.1,-531.6990000000005,SN II
ZTF22aaacnmh,59628.699,ZTF22aaacnmh_VLASS3.1,59977.0,VLASS3.1,348.3009999999995,SN II
ZTF22aaacpav,59613.739,ZTF22aaacpav_VLASS1.1v2,58014.0,VLASS1.1v,-1599.7390000000014,SN Ia
ZTF22aaacpav,59613.739,ZTF22aaacpav_VLASS2.1,59102.0,VLASS2.1,-511.7390000000014,SN Ia
ZTF22aaacpav,59613.739,ZTF22aaacpav_VLASS3.1,59992.0,VLASS3.1,378.2609999999986,SN Ia
ZTF22aaacswh,59612.669,ZTF22aaacswh_VLASS1.1v2,58018.0,VLASS1.1v,-1594.6690000000017,SN Ia
ZTF22aaacswh,59612.669,ZTF22aaacswh_VLASS2.1,59128.0,VLASS2.1,-484.6690000000017,SN Ia
ZTF22aaacswh,59612.669,ZTF22aaacswh_VLASS3.1,59991.0,VLASS3.1,378.3309999999983,SN Ia
ZTF22aaacvyy,59661.709,ZTF22aaacvyy_VLASS1.2v2,58634.0,VLASS1.2v,-1027.7090000000026,SLSN-II
ZTF22aaacvyy,59661.709,ZTF22aaacvyy_VLASS2.2,59504.0,VLASS2.2,-157.70900000000256,SLSN-II
ZTF22aaacwcc,59612.709,ZTF22aaacwcc_VLASS1.2v2,58628.0,VLASS1.2v,-984.7090000000026,SN Ia
ZTF22aaacwcc,59612.709,ZTF22aaacwcc_VLASS2.2,59496.0,VLASS2.2,-116.70900000000256,SN Ia
ZTF22aaacwup,59613.739,ZTF22aaacwup_VLASS1.1v2,58084.0,VLASS1.1v,-1529.7390000000014,SN Ia
ZTF22aaacwup,59613.739,ZTF22aaacwup_VLASS2.1,59065.0,VLASS2.1,-548.7390000000014,SN Ia
ZTF22aaacwup,59613.739,ZTF22aaacwup_VLASS3.1,59986.0,VLASS3.1,372.2609999999986,SN Ia
ZTF22aaacxkp,59612.899,ZTF22aaacxkp_VLASS1.1v2,58082.0,VLASS1.1v,-1530.8989999999976,SN II
ZTF22aaacxkp,59612.899,ZTF22aaacxkp_VLASS2.1,59131.0,VLASS2.1,-481.8989999999976,SN II
ZTF22aaacxkp,59612.899,ZTF22aaacxkp_VLASS3.1,59962.0,VLASS3.1,349.1010000000024,SN II
ZTF22aaaczko,59612.699,ZTF22aaaczko_VLASS1.2v2,58550.0,VLASS1.2v,-1062.6990000000003,SN Ia
ZTF22aaaczko,59612.699,ZTF22aaaczko_VLASS2.2,59611.0,VLASS2.2,-1.699000000000524,SN Ia
ZTF22aaadmlp,59614.739,ZTF22aaadmlp_VLASS1.1v2,58022.0,VLASS1.1v,-1592.7390000000014,SN Ia
ZTF22aaadmlp,59614.739,ZTF22aaadmlp_VLASS2.1,59131.0,VLASS2.1,-483.7390000000014,SN Ia
ZTF22aaadmlp,59614.739,ZTF22aaadmlp_VLASS3.1,59981.0,VLASS3.1,366.2609999999986,SN Ia
ZTF22aaaedas,59590.809,ZTF22aaaedas_VLASS1.1v2,58068.0,VLASS1.1v,-1522.809000000001,TDE
ZTF22aaaedas,59590.809,ZTF22aaaedas_VLASS2.1,59063.0,VLASS2.1,-527.8090000000011,TDE
ZTF22aaaedas,59590.809,ZTF22aaaedas_VLASS3.1,59984.0,VLASS3.1,393.1909999999989,TDE
ZTF22aaaedov,59590.879,ZTF22aaaedov_VLASS1.2v2,58573.0,VLASS1.2v,-1017.8790000000008,SN Ia
ZTF22aaaedov,59590.879,ZTF22aaaedov_VLASS2.2,59502.0,VLASS2.2,-88.87900000000081,SN Ia
ZTF22aaaedpq,59590.809,ZTF22aaaedpq_VLASS1.1v2,58074.0,VLASS1.1v,-1516.809000000001,SN Ia
ZTF22aaaedpq,59590.809,ZTF22aaaedpq_VLASS2.1,59045.0,VLASS2.1,-545.8090000000011,SN Ia
ZTF22aaaedpq,59590.809,ZTF22aaaedpq_VLASS3.1,59967.0,VLASS3.1,376.1909999999989,SN Ia
ZTF22aaaedvr,59590.879,ZTF22aaaedvr_VLASS1.2v2,58595.0,VLASS1.2v,-995.8790000000008,SN II
ZTF22aaaedvr,59590.879,ZTF22aaaedvr_VLASS2.2,59552.0,VLASS2.2,-38.879000000000815,SN II
ZTF22aaaeeva,59590.819,ZTF22aaaeeva_VLASS1.2v2,58596.0,VLASS1.2v,-994.8190000000031,SN Ia
ZTF22aaaeeva,59590.819,ZTF22aaaeeva_VLASS2.2,59513.0,VLASS2.2,-77.81900000000314,SN Ia
ZTF22aaaeewn,59590.899,ZTF22aaaeewn_VLASS1.2v2,58563.0,VLASS1.2v,-1027.8989999999976,SN Ia
ZTF22aaaeewn,59590.899,ZTF22aaaeewn_VLASS2.2,59558.0,VLASS2.2,-32.89899999999761,SN Ia
ZTF22aaaeezt,59590.919,ZTF22aaaeezt_VLASS1.1v2,58046.0,VLASS1.1v,-1544.9190000000017,SN Ia
ZTF22aaaeezt,59590.919,ZTF22aaaeezt_VLASS2.1,59068.0,VLASS2.1,-522.9190000000017,SN Ia
ZTF22aaaeezt,59590.919,ZTF22aaaeezt_VLASS3.1,59965.0,VLASS3.1,374.0809999999983,SN Ia
ZTF22aaaefgq,59590.829,ZTF22aaaefgq_VLASS1.1v2,58042.0,VLASS1.1v,-1548.828999999998,SN II
ZTF22aaaefgq,59590.829,ZTF22aaaefgq_VLASS2.1,59072.0,VLASS2.1,-518.8289999999979,SN II
ZTF22aaaefgq,59590.829,ZTF22aaaefgq_VLASS3.1,59999.0,VLASS3.1,408.1710000000021,SN II
ZTF22aaaehtn,59615.839,ZTF22aaaehtn_VLASS1.2v2,58549.0,VLASS1.2v,-1066.839,SN II
ZTF22aaaehtn,59615.839,ZTF22aaaehtn_VLASS2.2,59482.0,VLASS2.2,-133.83899999999994,SN II
ZTF22aaaehzd,59590.849,ZTF22aaaehzd_VLASS1.2v2,58596.0,VLASS1.2v,-994.849000000002,SN Ia
ZTF22aaaehzd,59590.849,ZTF22aaaehzd_VLASS2.2,59513.0,VLASS2.2,-77.84900000000198,SN Ia
ZTF22aaaehzu,59665.799,ZTF22aaaehzu_VLASS1.1v2,58081.0,VLASS1.1v,-1584.798999999999,SN II
ZTF22aaaehzu,59665.799,ZTF22aaaehzu_VLASS2.1,59109.0,VLASS2.1,-556.7989999999991,SN II
ZTF22aaaehzu,59665.799,ZTF22aaaehzu_VLASS3.1,59962.0,VLASS3.1,296.20100000000093,SN II
ZTF22aaaeiag,59590.849,ZTF22aaaeiag_VLASS1.1v2,58067.0,VLASS1.1v,-1523.849000000002,SN Ia
ZTF22aaaeiag,59590.849,ZTF22aaaeiag_VLASS2.1,59104.0,VLASS2.1,-486.849000000002,SN Ia
ZTF22aaaeiag,59590.849,ZTF22aaaeiag_VLASS3.1,60012.0,VLASS3.1,421.150999999998,SN Ia
ZTF22aaaeibb,59590.849,ZTF22aaaeibb_VLASS1.1v2,58082.0,VLASS1.1v,-1508.849000000002,SN Ia
ZTF22aaaeibb,59590.849,ZTF22aaaeibb_VLASS2.1,59103.0,VLASS2.1,-487.849000000002,SN Ia
ZTF22aaaeibb,59590.849,ZTF22aaaeibb_VLASS3.1,59966.0,VLASS3.1,375.150999999998,SN Ia
ZTF22aaaeibc,59590.849,ZTF22aaaeibc_VLASS1.1v2,58042.0,VLASS1.1v,-1548.849000000002,SN Ia
ZTF22aaaeibc,59590.849,ZTF22aaaeibc_VLASS2.1,59072.0,VLASS2.1,-518.849000000002,SN Ia
ZTF22aaaeibc,59590.849,ZTF22aaaeibc_VLASS3.1,59999.0,VLASS3.1,408.150999999998,SN Ia
ZTF22aaaeilq,59590.859,ZTF22aaaeilq_VLASS1.1v2,58161.0,VLASS1.1v,-1429.859000000004,SN II
ZTF22aaaeilq,59590.859,ZTF22aaaeilq_VLASS2.1,59146.0,VLASS2.1,-444.859000000004,SN II
ZTF22aaaeilq,59590.859,ZTF22aaaeilq_VLASS3.1,60113.0,VLASS3.1,522.140999999996,SN II
ZTF22aaaekqh,59590.869,ZTF22aaaekqh_VLASS1.1v2,58069.0,VLASS1.1v,-1521.8689999999988,TDE
ZTF22aaaekqh,59590.869,ZTF22aaaekqh_VLASS2.1,59114.0,VLASS2.1,-476.8689999999988,TDE
ZTF22aaaekqh,59590.869,ZTF22aaaekqh_VLASS3.1,59962.0,VLASS3.1,371.1310000000012,TDE
ZTF22aaaelju,59590.879,ZTF22aaaelju_VLASS1.1v2,58119.0,VLASS1.1v,-1471.8790000000008,SN II
ZTF22aaaelju,59590.879,ZTF22aaaelju_VLASS3.1,60018.0,VLASS3.1,427.1209999999992,SN II
ZTF22aaaenuc,59590.929,ZTF22aaaenuc_VLASS1.2v2,58609.0,VLASS1.2v,-981.9290000000036,SN Ia
ZTF22aaaenuc,59590.929,ZTF22aaaenuc_VLASS2.2,59495.0,VLASS2.2,-95.92900000000373,SN Ia
ZTF22aaaepao,59590.899,ZTF22aaaepao_VLASS1.2v2,58556.0,VLASS1.2v,-1034.8989999999976,SN II
ZTF22aaaepao,59590.899,ZTF22aaaepao_VLASS2.2,59524.0,VLASS2.2,-66.89899999999761,SN II
ZTF22aaaepck,59590.919,ZTF22aaaepck_VLASS1.2v2,58585.0,VLASS1.2v,-1005.9190000000016,SN II
ZTF22aaaepck,59590.919,ZTF22aaaepck_VLASS2.2,59497.0,VLASS2.2,-93.91900000000167,SN II
ZTF22aaaepgu,59613.919,ZTF22aaaepgu_VLASS1.1v2,58009.0,VLASS1.1v,-1604.9190000000017,SN Ibn
ZTF22aaaepgu,59613.919,ZTF22aaaepgu_VLASS2.1,59072.0,VLASS2.1,-541.9190000000017,SN Ibn
ZTF22aaaepgu,59613.919,ZTF22aaaepgu_VLASS3.1,59999.0,VLASS3.1,385.0809999999983,SN Ibn
ZTF22aaaepjq,59590.929,ZTF22aaaepjq_VLASS1.1v2,58054.0,VLASS1.1v,-1536.9290000000035,SN Ia
